year,month,county,subcounty,rainfall,temp,ndvi,moisture
2015,1,Narok,Kilgoris,16.39921580185995,30.64802005062889,0.6256731847952745,24.706252260216175
2015,1,Kilifi,Kilifi North,6.775917105800228,31.20445990143373,0.5219580383091149,14.450333551340746
2015,1,Kilifi,Kilifi South,11.50653638461631,31.805842898942192,0.47344940953184317,15.412900505902197
2015,1,Nairobi,Kilimani,9.910241698359584,33.57914414414419,0.4483351351351352,21.642342342342346
2015,1,Makueni,Kilome,6.63115682284223,37.32427936879019,0.4121673874926942,29.015675043834012
2015,1,Bungoma,Kimilili,6.844882225172569,34.338850482315145,0.5148203108252948,37.15852090032154
2015,1,Trans Nzoia,Kiminini,7.2526197734959466,35.41697983392649,0.4845228944246738,37.53157769869514
2015,1,Kwale,Kinango,7.4063971556388095,35.70022128385678,0.46342555401961205,7.916877618903619
2015,1,Nyandarua,Kinangop,18.301376462668248,26.899142375570133,0.6537532619472536,46.161392028554445
2015,1,Nyandarua,Kipipiri,15.084676501055124,28.84520508127896,0.5973169393906773,22.61313381418883
2015,1,Kericho,Kipkelion East,9.86686856797842,28.769260765885868,0.6319094823958481,37.256038715107316
2015,1,Kericho,Kipkelion West,10.484282088953675,32.31275258886093,0.5934663168205989,38.0268961656871
2015,1,Kirinyaga,Kirinyaga Central,26.72182963036616,25.587974483944983,0.7392866542431195,77.30811353211008
2015,1,Mombasa,Kisauni,11.569339705730535,31.648065817409794,0.3357727848101266,15.234125000000006
2015,1,Kisumu,Kisumu Central,13.213387734285751,28.85972534332088,0.2799204630788486,21.746566791510613
2015,1,Kisumu,Kisumu East,13.306287154870617,34.05156853725855,0.47044250229990797,25.124747010119602
2015,1,Kisumu,Kisumu West,12.827254918703796,30.68201773049649,0.3990523223501389,23.233368794326243
2015,1,Kitui,Kitui Central,6.232813794245154,33.140575470402446,0.5774369042713913,21.23510506798517
2015,1,Kitui,Kitui East,6.586466205341848,32.62650638113784,0.549321149686351,9.555801427644385
2015,1,Kitui,Kitui Rural,5.340586366311403,35.50273305084748,0.4967100847457629,14.932802663438263
2015,1,Kitui,Kitui South,4.412647759529715,34.346819715013474,0.44701821588918716,9.63058901815012
2015,1,Kitui,Kitui West,5.731359316552855,37.94935193060047,0.4394910273856098,28.030073141690764
2015,1,Kisii,Kitutu Chache North,14.60357032466109,31.296012773722662,0.6079025547445257,28.539689781021906
2015,1,Kisii,Kitutu Chache South,16.92476595822154,30.302990654205637,0.6171718068535827,26.535202492211845
2015,1,Nyamira,Kitutu Masaba,14.679147998491924,29.804248798076944,0.6701878405448718,32.09266826923077
2015,1,Bomet,Konoin,12.117216215915514,25.411900619637777,0.8008782828884654,46.24494756911343
2015,1,Nakuru,Kuresoi North,10.699625892294206,28.298806517659134,0.6322705425695275,43.54710800204744
2015,1,Nakuru,Kuresoi South,12.602812769997444,27.256856031128446,0.6940168774319068,47.75659533073931
2015,1,Migori,Kuria East,18.56983622089634,31.592308943089463,0.5879118292682927,23.934634146341462
2015,1,Migori,Kuria West,16.752857512580327,30.52653032440059,0.5950711741889986,21.083074753173488
2015,1,Trans Nzoia,Kwanza,6.962521231306956,35.15391961747225,0.45473977772034113,37.68221762729387
2015,1,Mandera,Lafey,0.0,39.85146393702544,0.25014029512391883,4.0195043253317
2015,1,Garissa,Lagdera,1.9895721103395632,42.34614868278603,0.20722291519307112,0.7473128834355824
2015,1,Laikipia,Laikipia East,11.468590936414417,35.610313947194335,0.41885865309436443,5.408206531545075
2015,1,Laikipia,Laikipia North,13.164377115398565,37.27526761810828,0.3338524094687895,6.104887376960077
2015,1,Laikipia,Laikipia West,20.785295678059953,37.44632456019792,0.4140871048653105,6.541080263881252
2015,1,Marsabit,Laisamis,4.722857394432338,40.480663276360126,0.1960729958679526,1.416329240892313
2015,1,Lamu,Lamu East,0.0,32.09039439155379,0.6120251552795032,12.71955531255695
2015,1,Lamu,Lamu West,2.686528862588131,32.307804880228055,0.5974339493150319,10.972231672957308
2015,1,Nairobi,Langata,8.060630621878724,34.70415570175442,0.3965956962719298,13.625657894736843
2015,1,Kiambu,Lari,15.625847751088312,26.74997948484161,0.7205142238431731,53.44672897196261
2015,1,Mombasa,Likoni,12.89635716588044,31.32447702834803,0.3376847107438017,14.669972451790635
2015,1,Kakamega,Likuyani,7.893614888245436,35.92498635743523,0.46055973169622555,31.978171896316514
2015,1,Kiambu,Limuru,13.810794252324651,32.34077344035027,0.5835742612185333,31.845165997811023
2015,1,Turkana,Loima,0.0,40.76508547990651,0.24715879179073172,1.6421044743310491
2015,1,Vihiga,Luanda,11.146784960151026,31.173264781491046,0.5719223650385604,32.23393316195372
2015,1,Kakamega,Lugari,7.09558887474592,33.48562300659156,0.5432319583244738,31.84639591749947
2015,1,Kwale,Lunga Lunga,8.34134145183488,37.03691875820409,0.46598383051491554,10.471343170280404
2015,1,Kakamega,Lurambi,6.681507308535745,32.56190152801361,0.5746675438596492,35.115506508205996
2015,1,Tharaka-Nithi,Maara,18.888379302272398,27.413793917147387,0.703370617024996,92.18328963467928
2015,1,Machakos,Machakos Town,6.904073422129892,36.23733654118317,0.4187420747240305,24.853155958109262
2015,1,Kilifi,Magarini,8.211032481692602,33.66113103295924,0.49733566890172753,6.5723620774474725
2015,1,Nairobi,Makadara,8.606726741790771,36.454000000000015,0.28751,18.279999999999998
2015,1,Makueni,Makueni,1.7380936649883152,37.11164400833244,0.4491694359171144,26.552362679530756
2015,1,Kakamega,Malava,4.678854879749891,32.585337233310426,0.5728004129387475,33.195732966276665
2015,1,Kilifi,Malindi,5.363108360150571,33.27505483078089,0.5269517591721543,12.694374412041393
2015,1,Mandera,Mandera East,0.0,40.995673483779996,0.24090434266201474,3.0830747531734843
2015,1,Mandera,Mandera North,0.0,39.683722269453526,0.2523674876886801,4.415718387577995
2015,1,Mandera,Mandera South,0.0,41.98272106430965,0.2287088380256075,4.8278571948203215
2015,1,Mandera,Mandera West,0.03632519037143636,40.99623611136209,0.2647352920453108,4.7552510343083165
2015,1,Embu,Manyatta,18.80016968383539,27.722282761860058,0.710833771723814,85.50812588069519
2015,1,Murang'a,Maragwa,14.000162920697228,32.303438205063955,0.6169716971672098,36.9832288794184
2015,1,Elgeyo-Marakwet,Marakwet East,8.382846835058249,26.18131882770874,0.6619062357269727,23.292996701344837
2015,1,Elgeyo-Marakwet,Marakwet West,9.253742557395164,27.589280130293183,0.6395742475570033,36.673185667752435
2015,1,Machakos,Masinga,10.436603356139294,37.14841752646391,0.4050036050262062,30.044023850998254
2015,1,Busia,Matayos,7.817196209574672,32.687487205731856,0.5636268423746161,23.583162743091094
2015,1,Nairobi,Mathare,8.900625705718994,36.35000000000002,0.30095,18.6
2015,1,Murang'a,Mathioya,18.267249940448277,27.067600107498016,0.7321803278688523,50.59226014512229
2015,1,Nyeri,Mathira,29.555928440555423,25.65266859704843,0.7373802820848124,63.30866803661498
2015,1,Kwale,Matuga,10.978439441933645,31.663863478285094,0.5613881087391596,14.0390176784523
2015,1,Kakamega,Matungu,0.8525381027590531,33.711441899915215,0.5436737913486004,33.0619592875318
2015,1,Machakos,Matungulu,8.36549238733934,36.23060934744271,0.46661265432098753,33.16132275132275
2015,1,Machakos,Mavoko,6.552802384581483,38.46981247250331,0.3535680598328201,14.429663440387154
2015,1,Makueni,Mbooni,6.792692688554542,31.843688707695765,0.5785414777169663,26.040902490785218
2015,1,Baringo,Mogotio,6.874498005782694,36.52096199869463,0.41457506345637807,12.726100514903184
2015,1,Uasin Gishu,Moiben,8.157316695341146,34.69629695503702,0.402564328400683,31.17679282868527
2015,1,Nakuru,Molo,11.434617946022435,27.27608019203416,0.6499365665007112,42.99318990042674
2015,1,Nandi,Mosop,8.255530287775322,31.819864156018863,0.5719527975790182,30.341815736381974
2015,1,Marsabit,Moyale,2.0681684743593576,44.348071529204326,0.24582125334738605,4.0969370745189995
2015,1,Kwale,Msambweni,10.335975670134472,30.756810046189397,0.524294867081448,14.317170290878284
2015,1,Bungoma,Mt. Elgon,8.781673223678379,26.67238619599581,0.6526250263435192,47.41848261327713
2015,1,Kisumu,Muhoroni,11.299649348362616,34.9038670265663,0.5641823980679073,28.7193493393948
2015,1,Nyeri,Mukurweni,19.269193299077934,30.19219644619944,0.6636482724580455,40.09496544916092
2015,1,Kakamega,Mumias East,1.6046235889791816,32.8624921135647,0.543854468980021,33.50757097791798
2015,1,Kakamega,Mumias West,3.60961242934988,32.972711966325946,0.5588834936861096,30.55550210463019
2015,1,Mombasa,Mvita,12.70104990005493,29.555000000000014,0.193874375,15.040000000000001
2015,1,Machakos,Mwala,6.4430940476066585,32.25643714034919,0.5531075051204521,25.406134789817617
2015,1,Taita Taveta,Mwatate,5.025906885881289,38.9609359317715,0.34813785849866086,10.380462310512492
2015,1,Kirinyaga,Mwea,12.140012691463282,35.422438675875256,0.5055163848535367,35.99376041914742
2015,1,Kitui,Mwingi East,9.239383133282631,35.24386196113469,0.4177102758543666,17.60374581192762
2015,1,Kitui,Mwingi North,9.674276694457149,35.84370788511752,0.4162161005079748,14.80091906005221
2015,1,Kitui,Mwingi West,8.230652337341988,36.91117724132458,0.4535924084809022,31.161295958071953
2015,1,Nakuru,Naivasha,15.452680548724718,35.68571512638011,0.4309931397874711,8.952748977189932
2015,1,Nakuru,Nakuru Town East,9.905037712775211,33.9864653179191,0.26287673812282736,9.266242774566475
2015,1,Nakuru,Nakuru Town West,8.523038194534626,35.87919030732863,0.3744054373522459,13.237234042553194
2015,1,Busia,Nambale,6.112931466952309,33.06636006289311,0.5656378668763102,30.348480083857446
2015,1,Nandi,Nandi Hills,9.37968904237065,27.643763510036056,0.7307550437467836,42.36317550180134
2015,1,Narok,Narok East,13.615037347194091,36.64810779281383,0.4485081376056412,10.610680769430191
2015,1,Narok,Narok North,15.26262258846594,28.225575110813146,0.6368815752225576,36.10055127202294
2015,1,Narok,Narok South,12.563180855648008,32.5241866227979,0.501811015784432,14.71188621881638
2015,1,Narok,Narok West,15.758402678998758,32.73125880788037,0.5087771965775092,10.281586137474834
2015,1,Kakamega,Navakholo,0.3273914937440514,33.269829586657025,0.5471506163886872,35.02795503988397
2015,1,Nyandarua,Ndaragwa,16.871796721952734,27.52959587123865,0.5901911884767904,15.34482155353394
2015,1,Homa Bay,Ndhiwa,13.238224896033577,32.464562394494244,0.5825030775223999,22.174198156083634
2015,1,Kirinyaga,Ndia,17.593709100019044,32.658657810352764,0.604896518552451,46.5681401740724
2015,1,Tharaka-Nithi,Nithi,15.45021614289227,31.14997352565276,0.6280409074310754,60.290688333029024
2015,1,Nakuru,Njoro,12.784967039161227,30.27725342202894,0.5507312715875657,36.85049251631061
2015,1,Marsabit,North Horr,2.7066814368839736,42.65385882205045,0.15793191707575677,2.157814396302048
2015,1,Meru,North Imenti,17.7173970537038,31.550531603181277,0.6482998953537046,67.70343239849309
2015,1,Nyamira,North Mugirango,11.081797596037857,31.114355314960655,0.6445583661417323,32.52775590551181
2015,1,Kisumu,Nyakach,11.909257989886672,34.87283244033126,0.43371896889542005,21.241500243546028
2015,1,Mombasa,Nyali,11.918695187082099,30.381746031746054,0.22899821428571426,15.078571428571427
2015,1,Kisumu,Nyando,12.443177951323491,32.691155300276314,0.38498538812785393,17.397324414715722
2015,1,Kisii,Nyaribari Chache,15.906736375598298,28.976423487544526,0.6796926156583633,31.324555160142356
2015,1,Kisii,Nyaribari Masaba,15.298567275685494,29.742529290144766,0.6517823225361821,32.4289455547898
2015,1,Migori,Nyatike,10.38434897763292,29.29763919385196,0.2677765637336608,12.454548306148054
2015,1,Nyeri,Nyeri Town,27.399463218191396,30.46756097560979,0.674473913043478,22.15503711558855
2015,1,Nyandarua,Ol Jorok,10.862251983654113,28.53534888744873,0.594999837977965,23.52171095268957
2015,1,Nyandarua,Ol Kalou,11.591750640252037,32.49075625248117,0.5068835450575627,17.579198094481942
2015,1,Nyeri,Othaya,18.925108100096732,23.061203501094123,0.770631400437637,52.246462436177985
2015,1,West Pokot,Pokot South,5.3400618159069,31.103250576937416,0.5417133365592196,25.06481054120449
2015,1,Kilifi,Rabai,12.78721996275598,32.76266768960986,0.5173327487943886,15.445813239807103
2015,1,Homa Bay,Rangwe,14.722628678398571,33.57132064176248,0.44367543092018047,16.606202107279692
2015,1,Siaya,Rarieda,13.714076280634435,31.892760292616575,0.353937576142132,12.999846886696163
2015,1,Nakuru,Rongai,7.196154577401866,37.72178056458168,0.4177771374898458,20.59049553208774
2015,1,Migori,Rongo,13.10087260761938,31.10864300626309,0.5864476617954072,20.130939457202512
2015,1,Nairobi,Roysambu,8.3591963836902,33.22216730038027,0.440290494296578,17.398098859315592
2015,1,Nairobi,Ruaraka,8.247754573822021,33.33593023255818,0.40355465116279066,16.409302325581397
2015,1,Kiambu,Ruiru,8.371970474762007,37.73896053558849,0.3971469344608881,19.814658210007053
2015,1,Embu,Runyenjes,17.842604668336154,26.580527590847947,0.7390215208613728,96.86331090174967
2015,1,Vihiga,Sabatia,8.896735008081302,31.92221871713988,0.5916996845425868,37.25772870662461
2015,1,Trans Nzoia,Saboti,6.616941484895194,34.094922613929526,0.5011810260819719,42.48733161364287
2015,1,Marsabit,Saku,16.671386116150337,37.819101881434165,0.3566503017394394,2.5927430397078965
2015,1,Samburu,Samburu East,6.372477408706691,39.4369166189031,0.29105009537053567,5.545105095511477
2015,1,Samburu,Samburu North,6.526775942016393,36.66586540596772,0.3402290005384779,3.207038253409848
2015,1,Samburu,Samburu West,8.376334422282781,34.94820047742874,0.43604020844878294,4.663672790826548
2015,1,Kisumu,Seme,13.627466108975405,30.173279804727674,0.3627893291731669,17.265107913669066
2015,1,Kakamega,Shinyalu,8.35533870933198,29.490253918495323,0.7008669278996866,38.693103448275856
2015,1,Embu,Siakago,11.664574533775669,35.42838686567167,0.49810474626865675,26.38589850746269
2015,1,West Pokot,Sigor,1.109672016347554,35.96786559674289,0.4110946953557731,5.862098186810583
2015,1,Kericho,Sigowet/Soin,10.44785004436858,33.73763245377106,0.6125020153750259,33.381549968834406
2015,1,Bungoma,Sirisia,6.955760977363587,33.738528000000024,0.5405898000000001,37.15536
2015,1,Bomet,Sotik,14.678682960356987,30.98279017857146,0.6695966517857143,34.8240625
2015,1,Meru,South Imenti,23.069151452138627,26.176092112922035,0.7047174912689175,100.53167927823051
2015,1,Kisii,South Mugirango,14.93899979689434,29.918740359897203,0.6063184768637534,23.605205655527
2015,1,Uasin Gishu,Soy,8.332757181510162,36.34670612304547,0.4084464050854889,31.00343416630133
2015,1,Nairobi,Starehe,8.407988164332007,35.47935064935067,0.32948766233766236,18.693506493506494
2015,1,Homa Bay,Suba North,13.221609664921836,28.598407023378662,0.21570918838050124,11.4469431673677
2015,1,Homa Bay,Suba South,12.381430170674184,27.691858567543083,0.2710456487488414,18.705382015989446
2015,1,Nakuru,Subukia,8.06184682563857,31.802246067715302,0.566814569448147,20.16966142362036
2015,1,Migori,Suna East,14.47304273939351,30.484588699626123,0.6134933527212298,19.0197341088492
2015,1,Migori,Suna West,14.077688968867207,31.13439407276998,0.608896786971831,20.745363849765262
2015,1,Wajir,Tarbaj,0.0,42.43898983426241,0.23090245184650604,3.146466255225959
2015,1,Taita Taveta,Taveta,3.0042721835353956,39.40698050159295,0.33206350875512014,17.01499988023091
2015,1,Busia,Teso North,6.516771046453536,32.85521955044435,0.5708417145844223,35.609461578672246
2015,1,Busia,Teso South,7.599681559571137,32.45775221612497,0.5782130012663571,27.506922752216123
2015,1,Nyeri,Tetu,23.426905171716896,24.239851037851068,0.7481624175824176,42.355921855921856
2015,1,Tharaka-Nithi,Tharaka,11.22221528768571,37.39942995876018,0.4167376114141281,10.277816948250633
2015,1,Kiambu,Thika Town,10.408726445338548,33.73314270538248,0.5739069228045327,33.53803116147309
2015,1,Baringo,Tiaty,4.0783931922609815,38.58604762444725,0.3669958618028283,2.72088672185055
2015,1,Meru,Tigania East,15.152377397303116,38.59033359268627,0.4459681384944561,37.2918887375997
2015,1,Meru,Tigania West,14.639469493746134,36.48283740546833,0.5430951861547412,62.17943571844095
2015,1,Nandi,Tinderet,10.273145077054249,31.260016767270315,0.6533450871898056,39.338883299798795
2015,1,Bungoma,Tongaren,7.587089582696343,35.105124486653004,0.5012495379876797,33.73696098562629
2015,1,Uasin Gishu,Turbo,8.075050980551712,34.66841987466432,0.4661595792300808,29.06583706356312
2015,1,Turkana,Turkana Central,0.8719776069503093,42.08984349354364,0.13144469652279367,0.8357691693174731
2015,1,Turkana,Turkana East,0.8077948694212415,44.39230446780554,0.19229041314117182,1.256854139290407
2015,1,Turkana,Turkana North,1.8883994634686083,40.68525658615601,0.20864735872393486,7.31574531942261
2015,1,Turkana,Turkana South,0.0035658135017392575,42.66468374774201,0.19675767187333962,0.9928209010732122
2015,1,Turkana,Turkana West,0.008184741878732787,40.269961776026065,0.2682725465234705,3.6306922639438213
2015,1,Siaya,Ugenya,7.745338627050263,32.211376891842036,0.5994610372831305,23.91240310077519
2015,1,Siaya,Ugunja,6.942854962703771,32.75163863404691,0.5723271406727828,26.39087665647299
2015,1,Migori,Uriri,13.488042512551655,31.185048429319405,0.5948861518324606,18.904424083769634
2015,1,Vihiga,Vihiga,11.683208073480792,31.460128913443867,0.5683921731123388,34.85101289134439
